// bandWidth = 1.62
   2.0000000e+00
   3.0542311e+00   4.2819347e+00
   2.3213416e+00   4.2799917e+00
   3.2960689e+00   4.6425947e+00
   3.5880581e+00   5.4297208e+00
   2.5572258e+00   3.6155624e+00
   3.1197313e+00   3.3530441e+00
   1.8029168e+00   3.8883771e+00
   2.3300620e+00   3.7896305e+00
   5.7559013e-01   1.6840833e+00
   4.5958509e+00   6.1682373e+00
   1.2668566e+00   1.6806687e+00
   2.7764060e-01   2.7104781e+00
   3.1961594e+00   6.6801761e+00
   2.0255195e+00   3.4324118e+00
   4.1550791e+00   5.1499393e+00
   1.4288152e+00   3.4462462e+00
   4.4963829e+00   5.4371295e+00
   2.4154390e+00   3.8203749e+00
   1.2261583e+00  -5.3094449e-01
   2.5216198e+00   3.1518850e+00
   4.3078762e+00   7.9157809e+00
   2.2691644e+00   3.9021491e+00
   2.3093969e+00   2.1172774e+00
   3.0172037e+00   5.1911381e+00
   4.2666077e+00   5.0167281e+00
   1.5408026e+00   4.3203662e+00
   1.6392403e+00   4.6381285e+00
   2.9805978e+00   4.5752594e+00
   2.6220060e+00   2.2914712e+00
   9.7642914e-01   3.4780004e+00
   8.4925271e-01   2.4550796e+00
   1.7992265e+00   2.7223818e+00
   1.8237179e+00   3.9477315e+00
   1.0940426e+00   1.9682154e+00
   2.6435573e+00   4.3389848e+00
   1.9665502e+00   3.0096727e+00
   2.2098201e+00   3.1923389e+00
   2.3273762e+00   3.9622632e+00
   2.6955260e+00   5.6970016e+00
   1.9292492e+00   4.3411600e+00
   1.8133048e+00   2.6963899e+00
   3.9697404e+00   5.8236482e+00
   7.0957471e-01   1.5762319e+00
   1.9949637e+00   3.7945217e+00
   2.2728589e+00   3.7527620e+00
   1.8168219e+00   2.3944416e+00
   2.6486552e+00   3.5125763e+00
   2.8271311e+00   5.9490624e+00
   3.2013688e+00   5.3757808e+00
   2.5994232e+00   3.2261392e+00
   2.0605378e+00   1.8779634e+00
   3.2190320e+00   4.7963809e+00
   2.4318411e+00   3.3871664e+00
   2.7282458e+00   4.2532629e+00
   2.9060189e+00   6.0953131e+00
   2.4266184e+00   2.9370529e+00
   1.4559539e+00   1.3918481e+00
   7.6014018e-01   7.2460993e-01
   1.4428114e+00   2.5631987e+00
   3.0185907e+00   5.5658070e+00
   2.0408562e+00   4.0471125e+00
   1.0679480e+00   3.3143200e-01
   2.1125615e+00   2.8313306e+00
  -2.7336348e-01   5.5419717e-02
   6.8807051e-01   3.3009236e-01
   3.5140813e+00   4.4155553e+00
   2.8223916e+00   5.6123680e+00
   2.3293545e+00   4.2408012e+00
   3.4602604e+00   7.3095669e+00
   1.1717686e+00  -5.0940892e-03
   4.6415906e-01   1.1643111e+00
   7.9844035e-01   8.2976355e-01
   2.6914810e+00   4.1501001e+00
   1.9623447e+00   2.6919079e+00
   3.1923894e+00   4.1376657e+00
   1.7328493e+00   2.3649238e+00
   4.4816671e+00   7.3840129e+00
   2.4519145e+00   4.4573595e+00
   3.1685137e+00   4.7109298e+00
   1.6692751e+00   2.1523100e+00
   2.5762472e+00   5.1779524e+00
   2.8606272e+00   4.2953573e+00
   5.1691965e+00   7.8103071e+00
   1.8283506e+00   4.5020583e+00
   2.7349133e+00   4.5388205e+00
   3.1514257e+00   4.4580689e+00
   1.6326241e+00   2.2774216e+00
   3.4335789e+00   4.4459191e+00
   2.2541606e+00   3.4808886e+00
   3.3949327e+00   5.6081092e+00
   3.0329774e+00   4.0927827e+00
   5.5240807e-01   4.8451993e-01
   1.6440293e+00   3.6474321e+00
   2.9038234e+00   3.3376564e+00
   1.1300693e+00   1.4206763e+00
   2.5233640e+00   5.2679348e+00
   2.3252483e+00   3.9115775e+00
   1.3164579e+00   6.0733963e-01
   3.6045441e-01  -9.9478727e-01
   1.5779450e+00   2.4532043e+00
   1.5138725e+00   9.3384947e-01
   1.0974503e+00   9.2045991e-01
   7.9618140e-01  -3.3222231e-01
   1.8642709e+00   4.6646680e+00
   2.0396730e+00   3.2400772e+00
   3.5012432e+00   6.6588738e+00
   5.4084025e-01   2.6330655e+00
   1.8486548e+00   2.0904224e+00
   1.1494848e+00   2.3408674e+00
   2.0080175e+00   1.8826383e+00
   1.6024807e+00   3.5096664e+00
   4.3306142e-01   7.5935563e-02
   1.9600055e+00   3.3045980e+00
   9.7714298e-01   2.8030873e+00
   2.0768911e+00   3.6102393e+00
   1.1161248e+00   1.3966041e+00
   1.7370203e+00   3.4947966e+00
   3.3623014e+00   4.0023540e+00
   9.4899777e-01  -3.8412897e-01
   7.2743794e-01   9.6161905e-01
   1.6470216e+00   1.6183879e+00
   1.0493245e+00   1.2616909e+00
   3.0871462e+00   5.4663594e+00
   2.3582901e+00   2.9893590e+00
   1.1283814e+00   2.0587361e+00
   1.4767598e+00   2.2271428e+00
   1.1612135e+00   3.1813826e+00
   2.3874397e+00   5.0804050e+00
   3.2989327e+00   4.7503280e+00
   1.9384077e+00   2.6141834e+00
   2.3813407e+00   4.2384140e+00
   4.6022982e+00   8.0084300e+00
   2.9075711e+00   3.9501209e+00
   1.8045498e+00   2.8337239e+00
   2.6100355e+00   2.7966831e+00
   2.4852414e+00   2.9266971e+00
   2.1169592e+00   3.5883060e+00
   2.7176433e+00   3.1908961e+00
   3.2972798e+00   4.4725026e+00
   1.5579488e+00   3.1776551e+00
   3.2538808e+00   5.1543852e+00
   1.6244646e+00   5.4368497e-02
  -2.2091530e-02   1.0612481e+00
   2.2775833e+00   4.0371669e+00
   1.9805100e+00   2.3529301e+00
   1.4590888e+00   2.7450279e+00
   3.0068733e+00   4.4452646e+00
   8.4860131e-01   1.2417794e+00
   5.3855104e-01  -2.8228447e-01
   2.7236765e+00   3.6521408e+00
   3.3701296e+00   5.2002857e+00
   4.6180705e-01  -4.7874401e-01
   2.2221326e+00   2.7822820e+00
   1.3835459e+00   3.5936332e+00
   2.3295726e+00   2.3632985e+00
   1.2999209e+00   1.1820345e+00
   1.3608597e+00   2.4428354e+00
   1.4235744e+00   4.7481491e-01
   2.8695118e+00   5.0998060e+00
   1.4197059e+00   1.5969080e+00
   2.5581672e+00   3.9021368e+00
   2.3446595e+00   4.5875976e+00
   2.3432424e+00   2.9069775e+00
   2.9891791e+00   4.7603093e+00
   2.1718349e+00   4.1072238e+00
   2.1893035e+00   4.3578286e+00
   4.2806791e+00   5.1562974e+00
   1.2710543e+00   9.9869006e-01
   2.2456948e-01   5.8337693e-01
   2.0475026e+00   1.9056142e+00
   1.7701639e-01  -3.2463743e-01
   2.5997872e+00   1.8688194e+00
   1.0183036e+00   1.0252615e+00
   7.0635704e-01   1.5962074e+00
   1.0523272e+00   1.9687595e+00
   1.9291562e+00   2.7541383e+00
   2.6463101e+00   5.2916729e+00
   1.0360490e+00   4.5830033e-01
   3.0565444e+00   4.6391135e+00
   1.2923800e+00   1.5540552e+00
   1.0276883e+00   3.2049840e+00
   1.6172340e+00   3.6514765e+00
   7.9973488e-01   9.3687877e-02
   2.6170089e+00   4.2049145e+00
   1.2793246e+00   2.3804315e+00
